ABASA,FIX,242621.02N/1231508.36E,24.439172222222222,123.25232222222222,
ABASI,FIX,440001.15N/1440833.90E,44.00031944444444,144.14275,
ABBOT,FIX,354913.93N/1410507.20E,35.82053611111112,141.08533333333335,
ABENO,FIX,343532.43N/1354155.57E,34.59234166666667,135.69876944444445,
ABKMA,FIX,370545.41N/1402518.00E,37.09594722222222,140.42166666666665,
ABUMI,FIX,324441.93N/1313533.04E,32.74498055555556,131.59251111111112,
ACELA,FIX,360712.79N/1401919.55E,36.120219444444444,140.32209722222223,
ACKUN,FIX,355018.33N/1390926.38E,35.838425,139.1573277777778,
ACORD,FIX,253609.89N/1283150.50E,25.602747222222224,128.53069444444446,
ACQUA,FIX,350944.96N/1420949.80E,35.16248888888889,142.16383333333334,
ACTIE,FIX,334157.73N/1302914.40E,33.69936944444444,130.4873333333333,
ACTOR,FIX,352734.00N/1395025.28E,35.45944444444445,139.84035555555556,
ADDAN,FIX,264110.00N/1281829.44E,26.68611111111111,128.3081777777778,
ADDUM,FIX,345329.49N/1401420.69E,34.891525,140.23908055555555,
ADGOR,FIX,402528.88N/1493902.56E,40.42468888888889,149.65071111111112,
ADKAK,FIX,335412.60N/1420947.90E,33.9035,142.16330555555555,
ADNAP,FIX,371150.88N/1453958.72E,37.197466666666664,145.66631111111113,
ADTRA,FIX,370027.64N/1403420.89E,37.00767777777778,140.57246944444444,
AGATA,FIX,341023.44N/1292747.82E,34.173177777777774,129.46328333333332,
AGATE,FIX,342829.69N/1351855.19E,34.47491388888889,135.31533055555556,
AGEDI,FIX,441000.00N/1550548.06E,44.166666666666664,155.09668333333335,
AGIKA,FIX,300013.26N/1312627.87E,30.003683333333335,131.441075,
AGNES,FIX,352449.26N/1395221.84E,35.41368333333333,139.87273333333334,
AGRUM,FIX,325043.19N/1325537.62E,32.845330555555556,132.92711666666665,
AIBAR,FIX,243141.65N/1242239.64E,24.52823611111111,124.37767777777778,
AIBIS,FIX,375735.93N/1385925.16E,37.95998055555556,138.9903222222222,
AIDAH,FIX,352702.93N/1395123.05E,35.450813888888895,139.85640277777776,
AIKOK,FIX,423837.96N/1431548.05E,42.643877777777774,143.26334722222222,
AILEY,FIX,331403.90N/1323606.56E,33.23441666666667,132.6018222222222,
AINOH,FIX,324617.13N/1300616.83E,32.771425,130.104675,
AINOS,FIX,334059.54N/1302302.92E,33.68320555555555,130.38414444444444,
AIRAH,FIX,311408.60N/1310615.30E,31.235722222222222,131.10425,
AIRIS,FIX,414247.58N/1405727.42E,41.71321666666667,140.95761666666667,
AIZUH,FIX,374540.35N/1394324.82E,37.761208333333336,139.7235611111111,
AKAGI,FIX,362328.33N/1394156.28E,36.39120277777778,139.69896666666668,
AKANA,FIX,345748.47N/1324904.75E,34.96346388888889,132.8179861111111,
AKANE,FIX,353152.55N/1373003.15E,35.53126388888889,137.500875,
AKANN,FIX,430911.57N/1440802.37E,43.153213888888885,144.13399166666665,
AKAOH,FIX,344141.03N/1334534.95E,34.69473055555555,133.75970833333332,
AKASE,FIX,300034.30N/1301917.32E,30.009527777777777,130.32147777777777,
AKASI,FIX,343522.66N/1344518.06E,34.58962777777778,134.75501666666668,
AKESI,FIX,423316.40N/1440423.57E,42.55455555555555,144.0732138888889,
AKIAS,FIX,383701.90N/1365403.77E,38.61719444444444,136.90104722222222,
AKIBA,FIX,255332.23N/1311756.86E,25.892286111111112,131.29912777777778,
AKISU,FIX,473302.61N/1612000.00E,47.550725,161.33333333333334,
AKITA,FIX,394241.64N/1400344.31E,39.71156666666667,140.06230833333333,
AKSUN,FIX,454507.47N/1405416.05E,45.752075,140.90445833333334,
AKTUS,FIX,354748.33N/1411139.11E,35.79675833333333,141.19419722222221,
AKUBI,FIX,325701.71N/1383928.33E,32.950475000000004,138.65786944444446,
AKUNE,FIX,320557.88N/1302535.21E,32.09941111111112,130.4264472222222,
AKVAS,FIX,293513.19N/1272752.85E,29.58699722222222,127.46468055555556,
ALBAT,FIX,332152.21N/1352629.45E,33.36450277777778,135.4415138888889,
ALBAX,FIX,233409.87N/1251932.10E,23.56940833333333,125.32558333333333,
ALCOR,FIX,260812.10N/1271251.34E,26.136694444444444,127.21426111111111,
ALDER,FIX,272843.74N/1284429.49E,27.478816666666663,128.741525,
ALFET,FIX,334001.47N/1320007.21E,33.667075,132.0020027777778,
ALICE,FIX,404441.98N/1433548.30E,40.744994444444444,143.59675000000001,
ALISA,FIX,343042.63N/1340804.10E,34.51184166666667,134.13447222222223,
ALLAN,FIX,341404.14N/1345728.30E,34.23448333333334,134.9578611111111,
ALLEN,FIX,351201.50N/1425436.66E,35.20041666666667,142.91018333333335,
ALLIE,FIX,352637.45N/1395105.32E,35.44373611111111,139.85147777777777,
ALPUS,FIX,352657.00N/1381749.00E,35.44916666666666,138.29694444444445,
ALTAI,FIX,300027.67N/1302142.35E,30.007686111111113,130.36176388888887,
ALUYO,FIX,324601.42N/1350719.37E,32.76706111111111,135.12204722222222,
AMAGA,FIX,331711.95N/1310223.65E,33.286652777777775,131.03990277777777,
AMAGO,FIX,361950.13N/1361743.42E,36.33059166666667,136.29539444444444,
AMAHA,FIX,351248.49N/1395401.87E,35.21346944444445,139.90051944444446,
AMAKO,FIX,352056.60N/1331020.30E,35.34905555555556,133.17230555555554,
AMAMI,FIX,282637.21N/1293502.64E,28.443669444444446,129.58406666666667,
AMANO,FIX,342659.05N/1353410.60E,34.44973611111111,135.5696111111111,
AMAOH,FIX,332809.04N/1300959.86E,33.46917777777778,130.1666277777778,
